"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-18","78","91","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-19","82","97","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-20","86","97","75"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-21","84","93","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-22","81","94","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-23","81","94","65"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-24","84","93","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-25","74","77","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-26","66","78","56"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-27","65","84","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-28","74","85","54"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-29","62","76","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-09-30","63","80","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-01","65","81","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-02","69","85","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-03","72","85","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-04","76","87","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-05","76","90","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-06","80","89","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-07","63","68","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-08","57","76","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-09","60","76","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-10","66","80","56"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-11","71","85","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-12","69","74","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-13","53","57","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-14","61","73","56"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-15","70","83","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-16","78","89","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-17","81","90","75"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-18","78","83","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-19","70","86","61"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-20","64","71","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-21","54","68","41"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-22","60","78","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-23","67","81","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-24","67","81","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-25","71","81","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-26","69","73","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-27","66","79","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-28","71","85","60"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-29","74","84","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-30","68","70","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-10-31","67","85","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-01","74","82","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-02","76","85","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-03","71","75","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-04","64","76","55"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-05","61","75","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-06","59","72","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-07","63","67","61"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-08","61","63","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-09","57","66","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-10","52","70","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-11","56","68","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-12","51","63","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-13","49","66","35"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-14","58","71","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-15","58","77","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-16","62","84","45"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-17","71","80","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-18","60","72","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-19","40","51","30"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-20","42","61","30"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-21","50","67","39"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-22","60","66","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-23","53","56","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-24","45","63","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-25","47","56","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-26","42","60","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-27","50","58","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-28","60","64","45"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-29","53","64","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-11-30","43","54","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-01","41","60","25"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-02","46","61","30"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-03","49","52","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-04","47","55","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-05","41","49","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-06","44","48","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-07","37","39","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-08","28","36","18"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-09","24","35","15"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-10","38","47","35"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-11","49","57","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-12","35","43","24"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-13","38","42","24"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-14","30","41","23"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-15","29","38","20"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-16","40","61","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-17","42","60","11"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-18","12","20","3"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-19","16","34","5"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-20","33","52","20"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-21","40","56","25"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-22","37","45","26"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-23","42","49","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-24","48","59","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-25","62","71","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-26","58","66","35"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-27","40","56","25"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-28","51","65","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-29","45","55","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-30","41","61","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2016-12-31","50","58","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-01","38","51","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-02","53","64","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-03","44","50","26"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-04","27","35","19"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-05","26","30","18"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-06","18","21","9"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-07","20","37","7"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-08","28","42","18"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-09","38","56","29"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-10","60","71","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-11","57","78","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-12","46","70","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-13","33","34","30"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-14","31","33","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-15","35","52","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-16","50","56","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-17","43","52","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-18","44","53","34"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-19","49","55","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-20","55","70","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-21","54","62","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-22","52","57","35"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-23","42","57","29"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-24","53","72","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-25","47","47","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-26","35","43","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-27","36","51","24"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-28","42","55","30"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-29","47","63","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-30","50","72","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-01-31","53","71","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-01","47","59","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-02","38","41","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-03","34","42","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-04","36","49","24"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-05","43","64","30"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-06","58","76","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-07","65","75","45"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-08","46","50","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-09","33","50","22"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-10","54","74","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-11","70","86","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-12","60","66","45"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-13","47","54","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-14","44","46","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-15","43","58","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-16","50","70","34"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-17","55","66","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-18","56","65","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-19","56","73","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-20","64","66","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-21","58","74","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-22","60","82","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-23","68","86","55"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-24","56","74","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-25","35","48","24"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-26","44","59","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-27","49","68","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-02-28","67","73","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-01","57","73","39"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-02","47","66","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-03","50","70","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-04","58","71","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-05","58","62","54"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-06","66","79","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-07","57","65","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-08","54","74","35"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-09","66","84","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-10","56","60","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-11","46","51","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-12","38","49","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-13","44","48","34"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-14","36","43","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-15","38","53","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-16","52","70","41"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-17","67","83","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-18","64","78","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-19","72","88","60"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-20","78","92","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-21","74","83","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-22","58","64","54"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-23","63","82","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-24","71","73","60"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-25","55","61","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-26","53","69","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-27","60","66","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-28","59","75","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-29","66","74","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-30","51","54","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-03-31","51","63","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-01","58","79","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-02","61","66","56"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-03","62","73","53"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-04","60","74","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-05","54","64","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-06","54","68","39"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-07","55","73","39"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-08","69","84","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-09","73","81","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-10","72","76","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-11","58","72","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-12","64","80","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-13","69","80","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-14","71","83","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-15","74","83","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-16","72","80","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-17","66","73","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-18","66","81","53"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-19","72","80","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-20","70","73","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-21","58","64","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-22","51","55","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-23","55","71","41"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-24","59","76","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-25","69","81","60"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-26","57","61","45"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-27","52","65","39"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-28","63","76","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-29","61","65","53"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-04-30","54","58","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-01","54","71","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-02","62","79","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-03","60","60","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-04","56","72","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-05","61","76","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-06","67","85","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-07","73","86","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-08","74","83","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-09","74","84","60"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-10","76","82","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-11","69","81","61"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-12","65","75","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-13","66","79","53"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-14","71","84","61"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-15","77","88","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-16","76","82","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-17","76","85","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-18","78","88","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-19","69","74","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-20","65","72","55"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-21","62","76","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-22","67","76","55"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-23","64","72","55"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-24","61","70","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-25","65","84","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-26","80","91","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-27","81","93","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-28","75","83","65"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-29","74","88","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-30","73","83","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-05-31","77","89","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-01","76","87","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-02","74","84","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-03","75","81","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-04","73","81","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-05","76","90","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-06","79","92","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-07","73","84","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-08","72","86","56"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-09","74","85","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-10","78","89","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-11","81","90","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-12","82","92","73"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-13","84","92","76"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-14","85","92","78"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-15","86","93","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-16","80","95","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-17","85","91","77"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-18","78","80","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-19","74","86","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-20","78","92","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-21","82","92","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-22","79","89","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-23","82","89","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-24","76","85","65"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-25","78","88","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-26","78","89","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-27","79","90","65"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-28","82","92","73"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-29","84","92","74"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-06-30","79","85","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-01","79","88","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-02","80","90","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-03","74","85","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-04","74","85","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-05","77","88","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-06","82","93","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-07","86","97","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-08","80","85","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-09","80","91","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-10","84","93","74"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-11","86","96","77"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-12","88","97","79"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-13","88","97","79"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-14","83","88","76"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-15","81","92","75"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-16","85","95","74"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-17","85","94","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-18","84","95","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-19","88","98","79"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-20","90","100","81"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-21","90","101","80"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-22","91","101","80"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-23","89","96","77"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-24","84","96","71"
